,track_id,artists,album_name,track_name,explicit,track_genre,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
70307,1ZsPPPhXyjv5C8f0WeVAoA,JJ Lin,JJ陸,不潮不用花錢,FALSE,mandopop,47,233506,0.789,0.701,9,-5.177,0,0.0318,0.201,1.93E-06,0.0814,0.646,112.005,4
70308,71hsztLKPH2en9IAZHqAvv,Jeric,LOVE YOU MORE (愛你多一些),LOVE YOU MORE (愛你多一些),FALSE,mandopop,28,220333,0.423,0.51,1,-9.892,0,0.0393,0.594,0,0.125,0.607,124.018,4
70309,5YAuUz0Nagt9QxYheiQ9zk,Jay Chou,哎呦 不錯哦,手寫的從前,FALSE,mandopop,52,297493,0.648,0.515,0,-9.137,1,0.025,0.649,0,0.107,0.218,94,4
70310,1Y0fRLWX9rLGccCCRFGzXf,Bii,無畏的明天,無畏的明天,FALSE,mandopop,27,215374,0.602,0.749,1,-4.326,1,0.038,0.018,1.87E-05,0.176,0.324,119.98,4
70311,4zWz6OmFpyXIgQCxAS5yQb,Jay Chou,周杰倫的床邊故事,愛情廢柴,FALSE,mandopop,50,285616,0.411,0.671,2,-6.207,1,0.0319,0.0115,0,0.11,0.397,73.947,4
70312,2XFrRuy9Gpu4GuYHTNeHiC,JC 陳詠桐,Album 1,說散就散,FALSE,mandopop,59,230571,0.507,0.627,2,-6.804,1,0.125,0.556,0,0.229,0.371,139.68,4
70313,5kSnQWC7k7LCe650Td0sxI,Kit Chan,伤心,喜欢你,FALSE,mandopop,49,265906,0.658,0.416,6,-8.22,1,0.0416,0.835,0,0.122,0.273,119.941,3
70314,51fGtLs5vdK2NOumVhMXru,Wu Bai,單程車票,夢醒時分,FALSE,mandopop,50,226226,0.591,0.619,2,-6.856,1,0.0278,0.0151,0,0.318,0.567,132.15,4
70315,5cjBiZxqUDm5wtc3NeePEl,Jay Chou,十二新作,紅塵客棧,FALSE,mandopop,51,274066,0.432,0.468,0,-8.602,1,0.0259,0.387,0.000148,0.185,0.274,180.016,4
70316,1QcaGSikGJLo09xN19BZdc,Leehom Wang,十八般武藝,你不知道的事,FALSE,mandopop,56,279000,0.493,0.288,1,-9.861,1,0.0253,0.511,0,0.112,0.318,86.982,4
70317,5KNh5YQgfduzV4028Cfh3J,JJ Lin,偉大的渺小,黑夜問白天,FALSE,mandopop,53,292146,0.452,0.54,9,-7.004,0,0.0351,0.402,0,0.106,0.194,134.553,4
70318,76pNeP7u9pRUcehAGYEZvG,Eason Chan,Y100,陀飛輪,FALSE,mandopop,39,279560,0.544,0.309,0,-8.7,1,0.0349,0.936,0,0.115,0.376,134.277,4
70319,4AJWlnFYUgSi153Sb52u3X,Tanya Chua,DEPART,让浪漫作主,FALSE,mandopop,58,250898,0.38,0.342,6,-7.725,1,0.0288,0.926,0,0.217,0.218,77.74,4
70320,3VsqVo7lHy1hN1CwlXlW3P,Leehom Wang,蓋世英雄,大城小愛,FALSE,mandopop,50,224981,0.736,0.515,4,-8.542,0,0.0318,0.689,0,0.125,0.501,131.483,4
70321,7qAo2NkNmWt0uwbIlgHAMX,林志炫,熟情歌,鳳凰花開的路口,FALSE,mandopop,45,241988,0.557,0.185,8,-10.802,1,0.0355,0.949,0,0.155,0.498,135.214,4
70322,3ftmO1Cwbew497pFiWiyAH,Eason Chan,U 87,浮誇,FALSE,mandopop,52,283520,0.405,0.562,4,-6.222,0,0.0373,0.229,0,0.122,0.243,201.02,3
70323,393MehrSEiQgRYARQAixkT,Deserts Chang,親愛的...我還不知道,喜歡,FALSE,mandopop,45,279933,0.691,0.181,1,-17.201,1,0.0324,0.963,0.000371,0.108,0.313,103.013,4
70324,5w8HmqYszYHdxZLNEN2xI2,Deserts Chang,神的遊戲,艷火,FALSE,mandopop,45,271800,0.458,0.564,2,-7.693,1,0.036,0.384,0,0.247,0.147,181.949,4
70325,5OZeRuBBRpEY13BagcAOLJ,JJ Lin,JJ林俊傑100天,背對背擁抱,FALSE,mandopop,54,234890,0.392,0.564,3,-4.787,1,0.0333,0.644,0,0.226,0.349,129.549,4
70326,4m4e3vIghV2QkHuOf83M7N,Fish Leong,絲路,可惜不是你,FALSE,mandopop,54,285830,0.373,0.32,6,-8.593,1,0.0316,0.83,0,0.179,0.357,73.775,4
70327,0Uf0SvwUrf02ucIt1d0Wos,Eason Chan,我們 (《後來的我們》電影主題曲),我們 - 《後來的我們》電影主題曲,FALSE,mandopop,57,260878,0.355,0.0962,9,-14.729,1,0.0395,0.956,1.76E-05,0.0866,0.201,144.58,4
70328,7Htc6BTuP7AMveEthpltVx,Claire Kuo,《上游 電視劇音樂原聲帶》,那年的字裡行間 - 優酷青春劇《上游》插曲,FALSE,mandopop,25,209092,0.609,0.618,5,-5.786,1,0.0239,0.678,1.23E-06,0.149,0.492,91.984,4
70329,0I2We7TVGZhimAXUswSfMl,Mayday,第二人生(明日版),我不願讓你一個人,FALSE,mandopop,55,265506,0.472,0.507,7,-7.124,1,0.0255,0.433,0,0.414,0.408,144.006,4
70330,69lAYqbyHL1A0gctdLd9WV,JJ Lin,JJ陸,醉赤壁,FALSE,mandopop,54,281533,0.523,0.449,5,-7.771,0,0.0271,0.48,0,0.0806,0.451,82.041,4
70331,4bp8TRXoFmzqZrn9znRRyU,G.E.M.,女也,你不是真正的快樂,FALSE,mandopop,56,311166,0.538,0.603,11,-8.452,1,0.0373,0.23,0,0.15,0.322,163.92,4
70332,5IcTrw1JntFyNFpWLJgQrH,Eason Chan,Stranger Under My Skin,苦瓜,FALSE,mandopop,49,278160,0.379,0.427,2,-9.284,1,0.048,0.646,0,0.109,0.459,185.952,4
70333,5gIW9IMReT6xicyfHKtcug,LaLa Hsu,光陰獨白 (電視劇《你是我的榮耀》片尾曲),光陰獨白 (電視劇《你是我的榮耀》片尾曲),FALSE,mandopop,45,204973,0.243,0.258,9,-9.887,1,0.0345,0.916,8.00E-06,0.128,0.191,59.153,4
70334,2SOM1O2A53zaNTLkZABAPY,Jody Chiang,"台灣名謠, Vol. 1: 秋風夜雨",月夜愁,FALSE,mandopop,27,196520,0.534,0.448,5,-10.149,0,0.0245,0.602,7.19E-05,0.298,0.343,95.67,4
70335,6cCHHwJAI4TEF1eukFeR97,G.E.M.,摩天動物園,透明,FALSE,mandopop,52,217263,0.696,0.522,8,-9.945,1,0.0443,0.331,0,0.101,0.363,138.062,4
70336,7uzJKRRrTqxUOeTtwQMd36,Jacky Cheung,情不禁- 張學友,每天愛你多一些,FALSE,mandopop,56,279440,0.682,0.336,1,-12.049,1,0.0253,0.718,0,0.133,0.515,100.027,4
70337,1Saksni0PtBv329gWAnU1F,告五人,運氣來得若有似無,溫蒂公主的侍衛 (三立/台視戲劇《天巡者》插曲),FALSE,mandopop,48,257851,0.569,0.507,8,-5.694,1,0.0329,0.0156,7.37E-05,0.0905,0.133,110.009,4
70338,4D0KlK4Fl8lotvsoys1bYQ,Andrew Tan,再愛一遍‧天后陳勢安,天后,FALSE,mandopop,56,289400,0.46,0.643,9,-5.903,1,0.0309,0.199,0,0.0917,0.286,160.044,4
70339,37mEkAaqCE7FXMvnlVA8pp,Tanya Chua,T-TIME新歌精選,BEAUTIFUL LOVE,FALSE,mandopop,55,295346,0.454,0.673,0,-5.747,1,0.0332,0.462,0,0.0752,0.376,143.887,4
70340,5tzgLJeeNHz7NNRWhR1L35,Fish Leong,親親,暖暖,FALSE,mandopop,51,243160,0.666,0.599,11,-7.196,1,0.0264,0.741,0,0.351,0.645,104.039,4
70341,4H2BScfStfDuTV32SmVIxX,Rose Liu,我不要再比了,飄洋過海來看你,FALSE,mandopop,57,298960,0.565,0.382,1,-9.711,1,0.0309,0.559,0,0.288,0.26,115.828,4
70342,5DH8nF7aWoXXg5Sm3gjCWD,Ronghao Li,有理想,"不將就 (電影""何以笙簫默""片尾曲)",FALSE,mandopop,57,312997,0.51,0.456,0,-7.773,1,0.0282,0.418,0,0.12,0.237,143.787,4
70343,76QzXLy6G1kLWqw4Z9cRHq,A Niu,無尾熊抱抱,寶貝不要哭(魔幻童謠),FALSE,mandopop,26,159982,0.622,0.149,0,-11.91,1,0.0425,0.913,5.01E-05,0.121,0.594,112.149,4
70344,08JBW4HERcff7qfkfNJyMn,Zhang Yu Sheng,口是心非,口是心非,FALSE,mandopop,54,292493,0.562,0.513,11,-9.003,0,0.0269,0.125,0.015,0.0696,0.153,99.961,4
70345,4fw4NwYVD8nLWLtKtlN8df,高爾宣 OSN,#osnrap,最後一次,FALSE,mandopop,56,166000,0.708,0.639,5,-4.173,1,0.0648,0.515,0,0.102,0.293,89.993,4
70346,63pafODYK7IpztGhgqtmu9,楊宗憲,偷偷愛著你,偷偷愛著你,FALSE,mandopop,27,237505,0.482,0.374,2,-13.074,1,0.0286,0.397,0,0.313,0.335,76.104,4
70347,20WIExWA0CPJ92x9jm7hNR,Khalil Fong,Timeless,Nothing's gonna change my love for you,FALSE,mandopop,52,209440,0.631,0.514,0,-9.457,1,0.0307,0.374,6.14E-06,0.09,0.385,131.499,4
70348,5nQCxF5H1f0XcEWeaRVUED,Abin Fang,壞人情歌:遺憾,遺憾,FALSE,mandopop,58,230608,0.563,0.291,11,-8.998,1,0.0311,0.785,1.24E-06,0.111,0.292,112.556,4
70349,1HvAJPhhs2LnNViKxQ7APT,Mayday,神的孩子都在跳舞,倔強,FALSE,mandopop,54,261618,0.461,0.68,9,-4.989,1,0.0343,0.0516,2.94E-06,0.156,0.66,155.942,4
70350,4sLlPACKA3OTNcJryGgWKR,Jay Chou,依然范特西,菊花台,FALSE,mandopop,51,293960,0.406,0.354,5,-6.814,1,0.0277,0.569,0,0.225,0.222,137.746,4
70351,29WAoBFCndvO78qMdDwNUl,Jay Chou,跨時代,我落淚˙情緒零碎,FALSE,mandopop,49,256146,0.557,0.668,11,-8.51,1,0.0267,0.177,1.79E-05,0.397,0.454,133.943,4
70352,627GAlNjgw3o4EsOaAsIYm,Jay Chou,依然范特西,白色風車,FALSE,mandopop,50,270586,0.536,0.613,2,-5.791,1,0.0247,0.297,0,0.147,0.252,141.991,4
70353,0q1FMCm6hZhyPomad3LQES,高爾宣 OSN,So Bad,So Bad,TRUE,mandopop,56,172118,0.741,0.667,6,-3.975,1,0.0401,0.37,0,0.0795,0.559,118.032,4
70354,73P8qwIriENctRILdM5f6O,Khalil Fong,The Soulboy Collection,三人遊,FALSE,mandopop,25,237426,0.478,0.389,0,-10.006,1,0.0493,0.704,0,0.232,0.446,128.202,4
70355,4mAjRT7IjwhZATGgeYCSAK,SKY WU,特別的愛給特別的你,特別的愛給特別的你,FALSE,mandopop,56,299028,0.524,0.467,5,-12.038,0,0.0365,0.629,0.000176,0.132,0.477,204.036,4
70356,4FJYlkULQaKfjWft0yZgNR,蕭秉治,怦然心動 (《你是我的命中注定》片頭曲),怦然心動 (《你是我的命中注定》片頭曲),FALSE,mandopop,33,220373,0.676,0.86,9,-5.349,1,0.0446,0.214,0.000233,0.106,0.552,107.004,4
70357,76WthWB0v0KXUHZoAclMVV,Jay Chou;Gary Yang,等你下課,等你下課,FALSE,mandopop,55,270000,0.589,0.465,8,-8.416,1,0.0325,0.477,0,0.101,0.416,147.921,4
70358,7yriqF8s3ESXqwuDxUaleo,Jay Chou,尋找周杰倫,斷了的弦,FALSE,mandopop,49,293506,0.654,0.632,9,-6.784,1,0.0247,0.396,7.95E-06,0.0735,0.324,97.028,4
70359,0JBIUwM4HeafgcjPVJaYLS,No Party For Cao Dong,醜奴兒,勇敢的人,FALSE,mandopop,46,220640,0.719,0.557,11,-8.503,0,0.0365,0.0546,0.0235,0.0982,0.214,114.021,4
70360,3N0srZgpRLSY2ziJ1FsJh9,高爾宣 OSN;sunkis,Work,Work,TRUE,mandopop,58,166227,0.687,0.722,0,-6.653,1,0.0408,0.136,0,0.113,0.114,100.005,4
70361,3gNwT4pOwdlnrn5t5b3kkV,Leehom Wang,十八般武藝,需要人陪,FALSE,mandopop,50,251160,0.672,0.265,5,-12.312,1,0.0405,0.758,0,0.103,0.111,80.995,4
70362,2EhQVad1MPMiBh2YkO9ejq,Jay Chou,八度空間,爺爺泡的茶,FALSE,mandopop,47,237266,0.621,0.667,2,-3.83,1,0.0815,0.244,8.08E-05,0.0859,0.601,169.987,4
70363,5Gip2UwE4f8L4MQWsvcvfA,Rachel Liang,#2019還在聽,那女孩對我說,FALSE,mandopop,54,268875,0.547,0.496,7,-7.964,1,0.0251,0.399,0,0.0816,0.227,79.971,4
70364,5iIDzDxk0T9QHnXhEskQxm,李凱馨,"最好的幸運 (電視劇《暖暖, 請多指教》插曲)","最好的幸運 (電視劇《暖暖, 請多指教》插曲)",FALSE,mandopop,35,235528,0.525,0.48,11,-8.048,1,0.0309,0.48,0,0.108,0.381,143.931,4
70365,3oTmOv9KjIcOfRTfGH5c62,Jolin Tsai;Jony J,《狼殿下》影視原聲帶,我是誰 (電視劇《狼殿下》主題曲),FALSE,mandopop,45,239285,0.591,0.595,11,-9.984,0,0.0653,0.641,0,0.161,0.611,77.009,4
70366,2pKK1A009lhzhRPeTDderF,Faye Wong,執迷不悔,執迷不悔,FALSE,mandopop,52,273840,0.624,0.422,10,-8.742,1,0.0321,0.588,0,0.131,0.134,139.865,4
70367,03xMCZmdtvF2LAK2Fizm9y,David Tao,樂之路,寂寞的季節,FALSE,mandopop,48,215826,0.439,0.239,1,-9.683,1,0.0331,0.893,0,0.0986,0.42,78.278,4
70368,7rYdfR1PHguFvfYUIs0ehf,Naiwen Yang,離心力,推開世界的門,FALSE,mandopop,47,282015,0.617,0.324,1,-11.804,1,0.0394,0.221,3.04E-05,0.118,0.352,139.955,4
70369,6jLUrsNfwRc2DOuV0MaHyJ,Wu Bai,伍佰力,突然的自我,FALSE,mandopop,47,216053,0.601,0.597,1,-6.162,0,0.0242,0.502,0,0.387,0.798,78.502,4
70370,1ILwI5d4fRL2XvVVuTL9Wq,Jay Chou,跨時代,愛的飛行日記,FALSE,mandopop,47,252586,0.639,0.791,8,-5.968,1,0.0335,0.231,0,0.111,0.305,113.021,4
70371,2D16XoL2mqc6pegiZOaJY7,林志炫,魔道祖师动画原声带,醉梦前尘,FALSE,mandopop,40,271642,0.468,0.489,8,-9.838,0,0.0511,0.193,2.11E-06,0.138,0.254,79.998,4
70372,7mCr6Rn5jx04Fisvts97Z3,LaLa Hsu,真的傻 (電影《一吻定情》追愛版主題曲),真的傻 (電影《一吻定情》追愛版主題曲),FALSE,mandopop,59,256000,0.522,0.383,4,-10.962,1,0.0285,0.714,1.67E-05,0.106,0.332,150.018,4
70373,1bkdJsC4ZWDo8j8ekJWMeD,Jess Lee,感謝愛人,煎熬,FALSE,mandopop,54,262026,0.379,0.39,11,-6.597,1,0.0299,0.465,6.14E-06,0.0943,0.154,139.197,4
70374,4eNeCUAnq5XuXwGanJb8qi,F.I.R.,飛兒樂團,你的微笑,FALSE,mandopop,52,261493,0.664,0.929,10,-3.99,0,0.0389,0.0179,0,0.123,0.717,123.997,4
70375,4sZDrNBr9EsEvoOj7Z9Gr7,Jonathan Lee,山丘,山丘,FALSE,mandopop,47,405800,0.591,0.604,3,-8.625,1,0.0766,0.358,1.89E-05,0.0748,0.23,141.94,4
70376,0NAcDn6U2GB2Arhspmh38S,Wu Bai,淚橋,淚橋,FALSE,mandopop,49,225186,0.583,0.599,7,-5.437,1,0.0264,0.0964,0,0.102,0.407,139.977,4
70377,0cONHWTIfgEpAuVwbbwGgc,Jolin Tsai,Ugly Beauty,怪美的,FALSE,mandopop,50,182343,0.767,0.625,11,-7.43,0,0.18,0.0264,2.03E-06,0.122,0.58,97.985,4
70378,2SxXpn73WqM4zWhmWxeQ4s,JJ Lin,她說,愛笑的眼睛,FALSE,mandopop,54,251521,0.648,0.423,1,-7.114,1,0.0312,0.759,0,0.103,0.397,132.633,4
70379,0Ai604igwEqoW2CUzQwF0y,Sandy Lam,陪著我走in search of lost time,分分鐘需要你,FALSE,mandopop,47,252453,0.791,0.269,9,-17.08,1,0.037,0.776,0.000202,0.124,0.591,110.017,4
70380,0k63CZovrFDeECSiNxytQx,黃仲崑,經典復刻21黃仲崑,牽掛,FALSE,mandopop,27,162293,0.464,0.512,4,-8.662,1,0.0282,0.509,6.34E-05,0.489,0.336,77.184,4
70381,6bYgy8bMtK4maFZfrMjjKU,Hu Xia,网剧《山河令》音乐原声大碟,无题 - 网剧《山河令》插曲,FALSE,mandopop,41,278868,0.519,0.304,6,-11.456,0,0.0286,0.487,0,0.0821,0.43,139.868,4
70382,00LvoGJplEaTcFLC0wIrQ9,G.E.M.,冰河時代,冰河時代,FALSE,mandopop,53,210785,0.619,0.569,7,-7.393,0,0.0367,0.11,2.64E-05,0.105,0.207,129.947,4
70383,02bmtwfw6PSnSbCdDMclBq,Claire Kuo,身为一个胖子 (影视原声带),Colorful - 《身为一个胖子》电视剧主题曲,FALSE,mandopop,28,181471,0.547,0.705,5,-5.068,1,0.0386,0.0283,0,0.138,0.185,179.799,4
70384,5plHkhLqsFla3nUJhtSZ7w,Nicky Lee,好玖,夏天,FALSE,mandopop,46,226240,0.557,0.726,8,-6.702,1,0.0317,0.594,2.40E-06,0.0686,0.55,94.003,4
70385,14AgBbjVYu2l5vWvbb9XVi,Zhang Zhen Yue,OK,再見,FALSE,mandopop,47,210765,0.704,0.856,6,-5.297,1,0.0358,0.291,3.52E-05,0.16,0.652,123.977,4
70386,1SNF1IdMuKPDhw9HTrdcvM,Fish Leong,勇氣,勇氣,FALSE,mandopop,53,239293,0.64,0.366,5,-9.357,1,0.0291,0.743,0,0.0952,0.235,115.801,4
70387,40fcXSuSb80MekMZM1ei2J,Mayday;Stefanie Sun,溫柔 #MaydayBlue20th,溫柔 #MaydayBlue20th - feat.孫燕姿,FALSE,mandopop,53,271018,0.437,0.675,10,-6.223,1,0.0379,0.392,0,0.127,0.364,148.068,4
70388,4HMsQy6myJNy1GoCLsIDDR,告五人,運氣來得若有似無,與海無關 (《比悲傷更悲傷的故事》影集版插曲),FALSE,mandopop,52,245231,0.654,0.227,2,-12.619,1,0.0298,0.906,2.14E-05,0.091,0.373,78.155,4
70389,6OAUhxFZzaRHHC8XiuIkvb,A-Mei Chang,我要快樂 (Deluxe Version),人質,FALSE,mandopop,55,232853,0.366,0.28,8,-7.394,1,0.033,0.884,1.82E-06,0.129,0.258,128.895,4
70390,7j3QVBjUqWBwxzOZ6Chybp,Faye Wong,王菲 89-97 32精選,約定,FALSE,mandopop,47,266200,0.557,0.324,4,-12.13,1,0.031,0.888,0.000264,0.612,0.161,80.015,4
70391,6nTynZhI11TUVxnwZxSLTV,Jody Chiang;Hong Ronghong,不想伊,鴛鴦酒杯,FALSE,mandopop,26,209266,0.543,0.405,0,-11.025,0,0.0348,0.456,8.01E-05,0.183,0.318,93.359,4
70392,4VY1gqGrmHm1slHOHKOdU5,G.E.M.,啓示錄,你不是第一個離開的人,FALSE,mandopop,55,200287,0.327,0.296,7,-7.761,0,0.0376,0.653,0,0.11,0.157,81.312,5
70393,0FjrLvldGA3kiwLBxv2PSD,Claire Kuo,在樹上唱歌,心牆,FALSE,mandopop,54,226920,0.7,0.62,3,-5.072,1,0.043,0.762,0,0.0965,0.338,123.879,4
70394,0YKJCMDtdfZs6MTtUSnBk9,Daniel Lo;林淑容,羅時豐國語精選,無言的結局,FALSE,mandopop,27,230626,0.575,0.628,2,-7.157,1,0.0345,0.603,0,0.18,0.701,83.042,4
70395,0Eh0C7rpC5E0sPy4OcLdsq,理想混蛋,關掉 / 打開,我就想你,FALSE,mandopop,55,204437,0.501,0.462,7,-7.102,1,0.0726,0.186,0,0.418,0.585,82.513,4
70396,4shNlYQOP5rMxmAuOb12ax,Kenji Wu,為你寫詩,為你寫詩,FALSE,mandopop,56,285693,0.477,0.642,7,-4.743,1,0.0355,0.203,0,0.163,0.166,143.259,4
70397,5lACcY1yxa2N9at0ON12o4,Roman Tam,我的挑選,親情 - 無線電視劇[親情]主題曲,FALSE,mandopop,28,187360,0.236,0.348,11,-11.744,0,0.032,0.435,1.42E-05,0.213,0.13,78.79,3
70398,25sQT3yCEgd1uE6LC9ivcs,Eve Ai,"垂直活著,水平留戀著。",Forever Young,FALSE,mandopop,52,313906,0.304,0.226,0,-10.707,1,0.0329,0.929,0,0.161,0.323,139.593,4
70399,3dGkfiu2IKSWZRfmBoUxvV,高爾宣 OSN;Vicky Chen,#osnrap,Without You - Acoustic Version,FALSE,mandopop,54,204155,0.544,0.715,8,-3.333,1,0.0478,0.59,0,0.0624,0.573,153.894,4
70400,6WUEeOiwMxMtrQCTrsEkBK,ØZI,PEDESTAL,0.03,FALSE,mandopop,43,184000,0.786,0.669,1,-5.944,1,0.0737,0.0566,0,0.245,0.679,117.945,4
70401,4vBoopG4WzohMju1GUmwoi,LaLa Hsu,徐佳瑩LaLa首張創作專輯,失落沙洲,FALSE,mandopop,55,299346,0.422,0.366,7,-7.181,1,0.0333,0.728,0,0.112,0.224,80.197,4
70402,4QkfX9IvweUUIDY9pRACPp,Eason Chan,打得火熱,K歌之王,FALSE,mandopop,51,222351,0.346,0.349,2,-9.428,1,0.0355,0.754,1.46E-06,0.381,0.271,78.634,4
70403,2Wew8zqBUtIXwZnxpIHdSf,No Party For Cao Dong,還願(遊戲原聲帶),還願,FALSE,mandopop,44,225194,0.502,0.202,7,-12.303,0,0.0347,0.359,0.0216,0.167,0.158,109.111,4
70404,0o9XsvHqGY2L8E6LRztDv1,Rainie Yang,雨愛,匿名的好友,FALSE,mandopop,53,261880,0.551,0.367,2,-7.907,1,0.0291,0.609,0,0.172,0.205,119.842,4
70405,4ezCayon5X4bTBj6ztNlDH,Yoga Lin,兜圈 (偶像劇「必娶女人」片尾曲),兜圈 (偶像劇「必娶女人」片尾曲),FALSE,mandopop,48,245521,0.605,0.31,7,-10.276,1,0.039,0.849,0,0.136,0.292,118.028,4
70406,1k0YFNylstvLBC3C5vPWP9,Jacky Cheung,吻別,吻別,FALSE,mandopop,54,302093,0.555,0.375,6,-13.034,1,0.0378,0.611,6.78E-05,0.372,0.258,121.895,4
70407,2R3k6vftnrEdDquLaRW2NV,Lu Han,Slow Ride,Slow Ride,FALSE,mandopop,41,181244,0.674,0.657,9,-6.392,1,0.119,0.526,0,0.107,0.4,154.792,4
70408,1lHR2yz3Dl8U0fNJjpFuge,Jay Chou,杰倫,黑色幽默,FALSE,mandopop,50,280493,0.603,0.292,10,-7.622,1,0.0282,0.406,0,0.136,0.231,127.905,4
70409,37BXaP8wCJrH0M3AdtSNyk,Tiger Hu,覅忒好,你要的全拿走,FALSE,mandopop,54,299333,0.618,0.573,4,-5.309,1,0.0363,0.339,0,0.13,0.157,133.986,4
70410,6xLInOiZPEeqEoLLHlFH8N,Rainie Yang,半熟宣言,帶我走,FALSE,mandopop,53,289426,0.526,0.513,5,-6.982,1,0.0265,0.563,0,0.0951,0.255,141.941,4
70411,7vs3JM90lKhp11av83WA5j,Jay Chou,哎呦 不錯哦,算什麼男人,FALSE,mandopop,53,289480,0.523,0.572,1,-6.834,1,0.0274,0.356,1.29E-06,0.121,0.306,106.943,4
70412,3FjFvxzRbOZNBHL4v99tNF,Steve Chou,星空下的傳說,寂寞沙洲冷,FALSE,mandopop,44,277333,0.704,0.498,7,-5.996,1,0.0459,0.351,0,0.181,0.665,119.979,4
70413,13bw75oRjvxMv9VGIeM32i,David Tao,太平盛世,愛我還是他,FALSE,mandopop,54,292666,0.465,0.391,11,-8.029,1,0.0304,0.758,0,0.112,0.152,133.025,4
70414,7FckV3hFjBpBmMOh30jIzF,No Party For Cao Dong,醜奴兒,鬼,FALSE,mandopop,47,160160,0.452,0.659,11,-9.614,0,0.0682,0.0881,0.0183,0.0907,0.355,77.62,4
70415,69bdhBcI3aTFA8KhooWBI3,Deserts Chang,城市,關於我愛你,FALSE,mandopop,45,294160,0.579,0.356,3,-11.312,1,0.026,0.281,1.22E-05,0.183,0.24,140.02,4
70416,3bAfogAvwjg2dnJ7WTQ5lr,Z.TAO,Z.TAO,Alone,FALSE,mandopop,27,214988,0.547,0.777,2,-5.351,1,0.0738,0.0108,0,0.0916,0.595,81.461,4
70417,3d09lKFNMjL28k0B0TcQhW,Chyi Chin,"""1"" (壹)",大約在冬季,FALSE,mandopop,52,231520,0.668,0.361,5,-9.71,0,0.0353,0.795,0,0.246,0.432,73.919,3
70418,7y3ubYh0BR6wgISiALACWQ,Penny Tai,怎樣,怎樣 ?,FALSE,mandopop,51,271106,0.641,0.363,2,-10.434,1,0.033,0.809,0,0.0949,0.218,119.739,4
70419,413FL2zZTYPZ7JOVF2iAVF,G.E.M.,不想回家,不想回家,FALSE,mandopop,52,246510,0.641,0.607,11,-6.686,1,0.0397,0.397,0,0.132,0.255,90.02,4
70420,4XafCNKCV3FnQUoel6NrRK,Faye Wong,討好自己,愛與痛的邊緣,FALSE,mandopop,53,273773,0.62,0.411,5,-11.425,0,0.0288,0.514,1.83E-06,0.199,0.534,113.29,4
70421,3oRP6yGs5d0kFpGRRzzaS8,Mayday,因為你 所以我,因為你 所以我,FALSE,mandopop,53,281799,0.47,0.685,11,-6.896,1,0.0363,0.188,0,0.112,0.488,152.103,4
70422,4xZIMRwaaBx7CZMmM6KLuh,黃小琥,簡單不簡單,沒那麽簡單,FALSE,mandopop,56,310133,0.334,0.431,6,-5.861,1,0.0347,0.672,0,0.101,0.212,201.701,3
70423,4LB2clNX8xZ065fStce2JF,Faye Wong,只愛陌生人,百年孤寂,FALSE,mandopop,46,317506,0.489,0.728,0,-5.509,1,0.0355,0.0148,0,0.113,0.289,149.911,4
70424,2HmM5p02Q2qrYZvXJRLVx3,G.E.M.,倒數,倒數,FALSE,mandopop,53,229333,0.526,0.671,5,-5.655,1,0.0324,0.0215,2.70E-06,0.104,0.204,164.062,4
70425,4JWkwVmwGwld0nWZJTsvgA,JJ Lin,新地球 - 人 (Special Edition),浪漫血液,FALSE,mandopop,48,272529,0.473,0.58,4,-4.802,1,0.0313,0.461,0,0.0986,0.22,135.821,4
70426,4arcrPMPxXrUEPqn8oFXbr,Sandy Lam,呼吸 林憶蓮,詞不達意,FALSE,mandopop,41,266466,0.495,0.432,3,-7.914,1,0.0307,0.144,1.40E-06,0.0977,0.182,126.276,4
70427,36JeQiNJvvpnCTZCDDgKuB,許光漢,許光漢,一派輕鬆,FALSE,mandopop,53,210604,0.574,0.521,6,-5.912,0,0.0344,0.751,0,0.109,0.262,137.88,4
70428,62fXwOTzc71wLw5sB0EDiR,G.E.M.,HELL,HELL,FALSE,mandopop,52,248285,0.559,0.646,4,-6.233,0,0.0392,0.0817,0.0004,0.0908,0.233,167.917,4
70429,3ParDD1MKVZPGagEsT8hZd,Tiger Hu,《三生三世枕上書》影視原聲帶,枕邊人 - 電視劇《三生三世枕上書》片頭曲,FALSE,mandopop,41,269982,0.291,0.71,2,-5.611,0,0.0462,0.29,0,0.103,0.188,147.714,4
70430,2KRigDGeZe2DmrMd4ra8Tn,Teresa Teng,演歌のメッセージ,よせばいいのに,FALSE,mandopop,27,226960,0.634,0.498,8,-9.028,0,0.0258,0.412,0.00568,0.123,0.719,98.58,4
70431,6nGI4EM4zdyWOYoqeb7pyo,陳盈潔,陳盈潔 (台語暢銷精選),風飛沙,FALSE,mandopop,27,252906,0.714,0.328,11,-13.01,0,0.0374,0.238,9.92E-06,0.0787,0.604,110.522,4
70432,1cSuF35MfG123mcf2CNrmK,G.E.M.,FIND YOU,FIND YOU,FALSE,mandopop,53,256112,0.496,0.708,5,-5.701,1,0.0531,0.0877,0.0107,0.129,0.469,159.874,3
70433,7iXPSlDdL0EQwPFtUR8ye1,BY2,TWINS,我知道,FALSE,mandopop,54,250026,0.674,0.584,5,-5.784,1,0.0319,0.678,0,0.098,0.29,115.92,4
